QueryID Q0 DocumentID Rank BM25Score SystemName
3 Q0 John_Llewellyn_Rhys_Prize.txt 47 0.0 BM25RankingAlgorithm
3 Q0 Siphon.txt 48 0.0 BM25RankingAlgorithm
3 Q0 Line-of-sight_propagation.txt 49 0.0 BM25RankingAlgorithm
3 Q0 Asia_Minor.txt 50 0.0 BM25RankingAlgorithm
3 Q0 Astronomical_transit.txt 51 0.0 BM25RankingAlgorithm
3 Q0 List_of_Argentine_films_of_1943.txt 52 0.0 BM25RankingAlgorithm
3 Q0 FK_Comae_Berenices.txt 53 0.0 BM25RankingAlgorithm
3 Q0 Medes.txt 54 0.0 BM25RankingAlgorithm
3 Q0 Wrinkle_ridge.txt 55 0.0 BM25RankingAlgorithm
3 Q0 Condensation.txt 56 0.0 BM25RankingAlgorithm
3 Q0 Phoenix_Books.txt 57 0.0 BM25RankingAlgorithm
3 Q0 List_of_people_with_craters_of_the_Moon_named_after_them.txt 58 0.0 BM25RankingAlgorithm
3 Q0 Pareidolia.txt 59 0.0 BM25RankingAlgorithm
3 Q0 Spectral_line.txt 60 0.0 BM25RankingAlgorithm
3 Q0 Internal_structure_of_the_Moon.txt 61 0.0 BM25RankingAlgorithm
3 Q0 Lizard_(village).txt 62 0.0 BM25RankingAlgorithm
3 Q0 The_BMJ.txt 63 0.0 BM25RankingAlgorithm
3 Q0 Airport_(TV_series).txt 64 0.0 BM25RankingAlgorithm
3 Q0 List_of_lunar_features.txt 65 0.0 BM25RankingAlgorithm
3 Q0 Doppler_broadening.txt 66 0.0 BM25RankingAlgorithm
3 Q0 Lunar_north_pole.txt 67 0.0 BM25RankingAlgorithm
3 Q0 Lunar_observation.txt 68 0.0 BM25RankingAlgorithm
3 Q0 Degree_of_arc.txt 69 0.0 BM25RankingAlgorithm
3 Q0 Latin_language.txt 70 0.0 BM25RankingAlgorithm
3 Q0 Video_camera.txt 71 0.0 BM25RankingAlgorithm
3 Q0 Lunar_crater.txt 72 0.0 BM25RankingAlgorithm
3 Q0 Fluid.txt 73 0.0 BM25RankingAlgorithm
3 Q0 Luis_Saslavsky.txt 74 0.0 BM25RankingAlgorithm
3 Q0 Digital8.txt 75 0.0 BM25RankingAlgorithm
3 Q0 Sputtering.txt 76 0.0 BM25RankingAlgorithm
3 Q0 Ocnele_Mari.txt 77 0.0 BM25RankingAlgorithm
3 Q0 Exploration_of_the_Moon.txt 78 0.0 BM25RankingAlgorithm
3 Q0 George_Rigaud.txt 79 0.0 BM25RankingAlgorithm
3 Q0 Near_side_of_the_Moon.txt 80 0.0 BM25RankingAlgorithm
3 Q0 Symmetric.txt 81 0.0 BM25RankingAlgorithm
3 Q0 Ray_system.txt 82 0.0 BM25RankingAlgorithm
3 Q0 Chita,_Zabaykalsky_Krai.txt 83 0.0 BM25RankingAlgorithm
3 Q0 List_of_unsolved_problems_in_physics.txt 84 0.0 BM25RankingAlgorithm
3 Q0 List_of_craters_on_the_Moon.txt 85 0.0 BM25RankingAlgorithm
3 Q0 Lunar_mare.txt 86 0.0 BM25RankingAlgorithm
3 Q0 Angelina_Pagano.txt 87 0.0 BM25RankingAlgorithm
3 Q0 Crown_(headgear).txt 88 0.0 BM25RankingAlgorithm
3 Q0 Moon_rabbit.txt 89 0.0 BM25RankingAlgorithm
3 Q0 Subsolar_point.txt 90 0.0 BM25RankingAlgorithm
3 Q0 Earthlight_(astronomy).txt 91 0.0 BM25RankingAlgorithm
3 Q0 Monoranjan_Bhattacharya.txt 92 0.0 BM25RankingAlgorithm
3 Q0 Hj%C3%BAki_and_Bil.txt 93 0.0 BM25RankingAlgorithm
3 Q0 Corona_(disambiguation).txt 94 0.0 BM25RankingAlgorithm
3 Q0 FR_Yugoslavia.txt 95 0.0 BM25RankingAlgorithm
3 Q0 The_Times.txt 96 0.0 BM25RankingAlgorithm
3 Q0 Lunar_sample_displays.txt 97 0.0 BM25RankingAlgorithm
3 Q0 Focus_(optics).txt 98 0.0 BM25RankingAlgorithm
3 Q0 Wet_moon.txt 99 0.0 BM25RankingAlgorithm
3 Q0 Geographical_pole.txt 100 0.0 BM25RankingAlgorithm
