QueryID Q0 DocumentID Rank BM25Score SystemName
1 Q0 Inertial_frame_of_reference.txt 85 0.7469542933451188 BM25RankingAlgorithm
1 Q0 Lunar_soil.txt 86 0.7076806068328999 BM25RankingAlgorithm
1 Q0 Luxembourg.txt 87 0.6908170183769938 BM25RankingAlgorithm
1 Q0 Solar_eclipses_on_the_Moon.txt 88 0.6777011769954011 BM25RankingAlgorithm
1 Q0 Impact_event.txt 89 0.6287322957052404 BM25RankingAlgorithm
1 Q0 Quebec.txt 90 0.6218673283279772 BM25RankingAlgorithm
1 Q0 Sun.txt 91 0.6207142462033504 BM25RankingAlgorithm
1 Q0 Solar_astronomy.txt 92 0.6205330399538803 BM25RankingAlgorithm
1 Q0 Exploratorium.txt 93 0.5935045285484692 BM25RankingAlgorithm
1 Q0 Digital_camera.txt 94 0.5902735070962166 BM25RankingAlgorithm
1 Q0 Blindness.txt 95 0.5864294704144097 BM25RankingAlgorithm
1 Q0 Exploration_of_the_Moon.txt 96 0.5519412474203594 BM25RankingAlgorithm
1 Q0 Constantinople.txt 97 0.5420917626884725 BM25RankingAlgorithm
1 Q0 Full_moon.txt 98 0.5276659888229194 BM25RankingAlgorithm
1 Q0 Belgium.txt 99 0.5183955718854082 BM25RankingAlgorithm
1 Q0 Cornwall.txt 100 0.4974282987986898 BM25RankingAlgorithm
