QueryID Q0 DocumentID Rank BM25Score SystemName
8 Q0 Solar_eclipse_of_October_4,_2070.txt 76 9.502684962287253 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_June_28,_1889.txt 77 9.49831100770028 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_March_9,_2035.txt 78 9.498129536269227 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_April_8,_2005.txt 79 9.497588094315724 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_May_9,_1948.txt 80 9.49661203134992 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_October_14,_2042.txt 81 9.495915440549105 BM25RankingAlgorithm
8 Q0 Solar_Saros_136.txt 82 9.49524143012945 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_June_25,_2150.txt 83 9.494688133660475 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_August_10,_1915.txt 84 9.492190044810034 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_August_10,_1980.txt 85 9.491304580585178 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_May_6,_1883.txt 86 9.490000986002562 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_July_2,_2038.txt 87 9.489789255538568 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_August_12,_2026.txt 88 9.486014350744886 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_May_26,_1854.txt 89 9.483283251283826 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_August_12,_1942.txt 90 9.483283251283826 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_December_24,_1973.txt 91 9.482744697368348 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_August_12,_2045.txt 92 9.480273762542438 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_February_26,_2017.txt 93 9.47919551304253 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_June_22,_2066.txt 94 9.47887236847032 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_February_28,_2063.txt 95 9.47887236847032 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_July_5,_2168.txt 96 9.478348526876307 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_August_10,_1934.txt 97 9.477990684245396 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_December_26,_2019.txt 98 9.477926431449152 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_April_10,_2089.txt 99 9.47710916402622 BM25RankingAlgorithm
8 Q0 Solar_eclipse_of_August_3,_2092.txt 100 9.47710916402622 BM25RankingAlgorithm
